dataset_id,yearbook_year,statistical_year_start,statistical_year_end,title,institution,topic,unit,source_file,source_sheet,source_url,source_sha256,source_rows,source_columns,data_start_row,year_quality,extraction_status,notes
dataset_09264cf1871f54be1258f063,2021,2020,2020,表1 省区市和兵团受理行政复议案件情况统计表(按数量降序排列),行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表1 省区市和兵团受理行政复议案件情况统计表(按数量降序排列).xls,1,http://www.cnki.net/,4acb66f450ae0478d93255ebb8c97a6ff350914251c0c857bbb08e0248eea9f1,11,8,3,inferred_yearbook_minus_one,facts_extracted,
dataset_66a21fba7dc3bdf24abc73fc,2021,2020,2020,表10 2020年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表,人民检察院,civil_cases,件,中国法律年鉴2021（来自马克数据网）/表10 2020年人民检察院对民事行政判决裁定调解书提出抗诉情况统计表.xls,1,http://www.cnki.net/,e054cb37feafa6c2b94b95ddb140c2884e7fc130f207d26dfe205d53b49f012c,6,11,5,explicit_title,facts_extracted,
dataset_6e39a911fa5641d9cb7b3447,2021,2020,2020,表10 2020年全国法院受理非诉保全案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表10 2020年全国法院受理非诉保全案件情况统计表.xls,1,http://www.cnki.net/,630522ef79fdc1ec1d04d9d34ec3acedd9cb923fbe85c67c69d088350fd033ee,8,4,4,explicit_title,facts_extracted,
dataset_460e7dd240ab36356e891c70,2021,2020,2020,表10 行政应诉案件被告情况统计表,行政机关,administrative_litigation_response,,中国法律年鉴2021（来自马克数据网）/表10 行政应诉案件被告情况统计表.xls,1,http://www.cnki.net/,8ef811fdb7e434c33b50a4192550472a4440edd5bf7f79b8e69f002e6018e1e1,4,11,3,inferred_yearbook_minus_one,facts_extracted,
dataset_77be1469a96bb11eed48d5c0,2021,2020,2020,表11 2020年人民检察院对民事行政判决裁定调解书提出再审检察建议情况统计表,人民检察院,civil_cases,件,中国法律年鉴2021（来自马克数据网）/表11 2020年人民检察院对民事行政判决裁定调解书提出再审检察建议情况统计表.xls,1,http://www.cnki.net/,de9856384ef15f40ef4112834e87d04496c4fbde80a03c580e074ce011c17d1a,6,11,5,explicit_title,facts_extracted,
dataset_4a0b39fdbd45a0771961019c,2021,2020,2020,表11 2020年全国法院受理执行案件情况统计表,人民法院,enforcement,件,中国法律年鉴2021（来自马克数据网）/表11 2020年全国法院受理执行案件情况统计表.xls,1,http://www.cnki.net/,f28928e55a94aea3f10bd2cf19cff37f67923d0fe15308a690439bc938e03fae,12,4,4,explicit_title,facts_extracted,
dataset_77d030877a4978cdb82029ff,2021,2020,2020,表11 行政应诉案件审理情况统计表,行政机关,administrative_litigation_response,,中国法律年鉴2021（来自马克数据网）/表11 行政应诉案件审理情况统计表.xls,1,http://www.cnki.net/,0b51ed35ea65f4c48c854b0c665b80c32df6cbdc7256158570f04c3f7ecb35a1,9,21,,inferred_yearbook_minus_one,records_only,
dataset_03c812e3d9706260f5c32e07,2021,2020,2020,表12 2020年人民检察院办理行政公益诉讼案件统计表,人民检察院,procuratorate,件,中国法律年鉴2021（来自马克数据网）/表12 2020年人民检察院办理行政公益诉讼案件统计表.xls,1,http://www.cnki.net/,6038bd631a52a5c0b1a24f02508666ea904a1a1768c0cc3a65a3ae4e2572d055,12,10,5,explicit_title,facts_extracted,
dataset_82ba5cc94efeacc5fa6eca76,2021,2020,2020,表12 2020年全国法院受理强制清算与破产案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表12 2020年全国法院受理强制清算与破产案件情况统计表.xls,1,http://www.cnki.net/,70c466dd2bedb1dcaa4019741874e39e8e094d4c72bb60e7c1c83b4492979c0a,10,4,4,explicit_title,facts_extracted,
dataset_ab052f48a7a46ef4d4322eac,2021,2020,2020,表13 2020年人民检察院办理民事公益诉讼案件统计表,人民检察院,civil_cases,件,中国法律年鉴2021（来自马克数据网）/表13 2020年人民检察院办理民事公益诉讼案件统计表.xls,1,http://www.cnki.net/,e5a4c11be7b3efc6803911bdd347d600f10f119b3146adbb9580b95a4865a118,11,10,5,explicit_title,facts_extracted,
dataset_2a258f320d4fed0f850505a8,2021,2020,2020,表13 2020年全国法院受理刑事一审案件情况统计表,人民法院,criminal_cases,件,中国法律年鉴2021（来自马克数据网）/表13 2020年全国法院受理刑事一审案件情况统计表.xls,1,http://www.cnki.net/,a33fa5becd28a26c641fc15fe94c9880581a3f693fad53f602300e1385a19359,13,4,4,explicit_title,facts_extracted,
dataset_8352b1be5a3dbfb5658be9aa,2021,2020,2020,表14 2020年人民检察院未成年人检察工作情况统计表,人民检察院,procuratorate,,中国法律年鉴2021（来自马克数据网）/表14 2020年人民检察院未成年人检察工作情况统计表.xls,1,http://www.cnki.net/,83e7871220e331cef3159406e475fceca189c00bbd73ddbea32c260e51158993,14,4,3,explicit_title,facts_extracted,
dataset_7f153051a2b0ddc564caac70,2021,2020,2020,表14 2020年全国法院受理民事一审案件情况统计表,人民法院,civil_cases,件,中国法律年鉴2021（来自马克数据网）/表14 2020年全国法院受理民事一审案件情况统计表.xls,1,http://www.cnki.net/,bf2b0b83ed742ee09dcb178696c45413cfe74ecc720c012440e9df4b0924d904,15,10,5,explicit_title,facts_extracted,
dataset_14ae260768bedb9fcbc1082b,2021,2020,2020,表15 2020年人民检察院办理刑事申诉案件情况统计表,人民检察院,criminal_cases,件,中国法律年鉴2021（来自马克数据网）/表15 2020年人民检察院办理刑事申诉案件情况统计表.xls,1,http://www.cnki.net/,bb7b40da9819f0fc79ce2f3406320b05adf8dd743c0ac3209f1120b8fb0d7867,10,6,5,explicit_title,facts_extracted,
dataset_f0092b29d942011bde922084,2021,2020,2020,表15 2020年全国法院受理婚姻家庭、继承一审案件情况统计表,人民法院,marriage_family,件,中国法律年鉴2021（来自马克数据网）/表15 2020年全国法院受理婚姻家庭、继承一审案件情况统计表.xls,1,http://www.cnki.net/,d33b009edcd5a7bfbd5b495d4305a093aacdb7f93ea6b754aeb77de5ca078bb6,19,10,5,explicit_title,facts_extracted,
dataset_9ec5843ca27034fcc2c84a5a,2021,2020,2020,表16 2020年全国法院受理行政一审案件情况统计表,人民法院,administrative_cases,件,中国法律年鉴2021（来自马克数据网）/表16 2020年全国法院受理行政一审案件情况统计表.xls,1-2,http://www.cnki.net/,2ce65553847160bcfcdb565558966058ccb0624be385f9ecc64af02831100a11,52,10,5,explicit_title,facts_extracted,
dataset_960b6911dca755755e1fbaba,2021,2020,2020,表17 2020年全国法院受理各类二审案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表17 2020年全国法院受理各类二审案件情况统计表.xls,1,http://www.cnki.net/,0cd4bb1a6c7e11c26e3f14a298a874c840f53a5dd411ddfe461f37961508f2fc,9,10,5,explicit_title,facts_extracted,
dataset_6bdb6cba20ac64eaf5e5ac3b,2021,2020,2020,表18 2020年全国法院受理各类再审案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表18 2020年全国法院受理各类再审案件情况统计表.xls,1,http://www.cnki.net/,c8fe5dfa0e3e8ac0d007b584ed40ad2cf881f9e30cb2ec95676337dda369fb57,9,11,5,explicit_title,facts_extracted,
dataset_e59ae18b323d9962a0d7a5a4,2021,2020,2020,表19 2020年全国法院受理首次执行案件情况统计表,人民法院,enforcement,件,中国法律年鉴2021（来自马克数据网）/表19 2020年全国法院受理首次执行案件情况统计表.xls,1,http://www.cnki.net/,8f491c98bdba6201b3b113bd86f8cc5b3d67a333455fcc299b063527288740f3,23,10,5,explicit_title,facts_extracted,
dataset_797ee46c11e9139746830891,2021,2020,2020,表2 2020年全国提供住宿的民政服务机构情况,民政部门,civil_affairs,,中国法律年鉴2021（来自马克数据网）/表2 2020年全国提供住宿的民政服务机构情况.xls,1,http://www.cnki.net/,ef620f6b7526123655a8cb9bfc6ce8ab88d808acb76f72073d13a3c7f2b9f73b,17,3,3,explicit_title,facts_extracted,
dataset_ef5fc490ded437bde830ed06,2021,2020,2020,表2 2020年全国法院受理管辖案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表2 2020年全国法院受理管辖案件情况统计表.xls,1,http://www.cnki.net/,0cd6fcb04fb9764522cda08324c14f3dd07c41d0bbac7b67d11b76679d23f53d,4,4,4,explicit_title,facts_extracted,worksheet_title=表2 2020年全国法院受理管辖 案件情况统计表
dataset_fe149f4907e3e7c0354f00ad,2021,2020,2020,表2 2020年各省、自治区、直辖市交通事故统计表,公安机关,traffic_accidents,,中国法律年鉴2021（来自马克数据网）/表2 2020年各省、自治区、直辖市交通事故统计表.xls,1-2,http://www.cnki.net/,711ac3202ed10a3285050ad4cb6d1146eb2685cf784e96780b5cc5d00b35eb6c,41,5,4,explicit_title,facts_extracted,
dataset_9329b0fdd7704cd37dc452ca,2021,2020,2020,表2 全国检察机关人员分类管理统计表,人民检察院,procuratorate,人,中国法律年鉴2021（来自马克数据网）/表2 全国检察机关人员分类管理统计表.xls,1,http://www.cnki.net/,878ea3732c4b8996222bd57011b5fc4d2f174f1f392d1ecbf133672a51821e3a,8,3,5,inferred_yearbook_minus_one,facts_extracted,
dataset_56c8b25e5662639a9649f90f,2021,2020,2020,表2 国务院部门受理行政复议案件情况统计表(按数量降序排列),行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表2 国务院部门受理行政复议案件情况统计表(按数量降序排列).xls,1,http://www.cnki.net/,c6b4648c57a23195e9be6524b251840b0cdef9eafc5d97464574cce9df1f5bad,16,8,3,inferred_yearbook_minus_one,facts_extracted,
dataset_7db7b59cf0b1ee8514f1cc5e,2021,2020,2020,表20 2020年全国刑事案件被告人判决生效情况统计表,其他,criminal_cases,件,中国法律年鉴2021（来自马克数据网）/表20 2020年全国刑事案件被告人判决生效情况统计表.xls,1,http://www.cnki.net/,6d4d170c394e1d66c20aab9065da41b6ee152431b3e43abd49c9573e5305e1c9,14,15,5,explicit_title,facts_extracted,
dataset_a32f171530c81f281baaf8b6,2021,2020,2020,表21 2020年我国罪犯情况统计表,其他,other,件,中国法律年鉴2021（来自马克数据网）/表21 2020年我国罪犯情况统计表.xls,1,http://www.cnki.net/,65418c2c07764c8f9caadec1c47bafbfc8e20f90c6147db4498bc31bbe3ee993,14,9,5,explicit_title,facts_extracted,
dataset_bd2ec0bf3e150e0dcb070f03,2021,2020,2020,表3 2020年人民检察院审查逮捕、起诉各类犯罪案件情况统计表,人民检察院,procuratorate,,中国法律年鉴2021（来自马克数据网）/表3 2020年人民检察院审查逮捕、起诉各类犯罪案件情况统计表.xls,1,http://www.cnki.net/,18b1f21ccb0a953fbdd60ebc939a866472ce9f17130c5d9a6f33f9a53ff82538,12,5,4,explicit_title,facts_extracted,
dataset_f86b08f0ca9db3a3b1ae6a52,2021,2020,2020,表3 2020年全国公安机关治安案件分类统计表,公安机关,public_security,,中国法律年鉴2021（来自马克数据网）/表3 2020年全国公安机关治安案件分类统计表.xls,1,http://www.cnki.net/,9cf46209eda9459f7a8ca5de145cd9e45b07a31f3a837b0c854b04108b660121,24,4,4,explicit_title,facts_extracted,
dataset_b30f957947c84d9bdac12970,2021,2020,2020,表3 2020年全国法院受理刑事案件情况统计表,人民法院,criminal_cases,件,中国法律年鉴2021（来自马克数据网）/表3 2020年全国法院受理刑事案件情况统计表.xls,1,http://www.cnki.net/,d394094df32280d10ec11e698753b148aeb70a9ccf175eec90292677cffd9e64,20,4,4,explicit_title,facts_extracted,
dataset_8ffa941f0e3a704d9bc00509,2021,2020,2020,表3 2020年全国社区服务机构和设施情况,其他,other,,中国法律年鉴2021（来自马克数据网）/表3 2020年全国社区服务机构和设施情况.xls,1,http://www.cnki.net/,fe21718683519b8855e96cde51da6a686a798cac22e15c83cdd340d9d7c2074b,16,5,4,explicit_title,facts_extracted,
dataset_3198df217d865ff1e112987a,2021,2020,2020,表3 行政复议被申请人情况统计表,行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表3 行政复议被申请人情况统计表.xls,1,http://www.cnki.net/,9da155210fc3d250d79432c5423e319f1db122b8c9e21b6716733cb31e4a94ba,4,11,3,inferred_yearbook_minus_one,facts_extracted,
dataset_948fcfa90950b6d44bc55913,2021,2020,2020,表4 2020年人民检察院立案监督工作情况统计表,人民检察院,procuratorate,,中国法律年鉴2021（来自马克数据网）/表4 2020年人民检察院立案监督工作情况统计表.xls,1,http://www.cnki.net/,4c21c4450e983c75e22f10b1e0ed557778f3e0bb41243a8cd5d553abb7347e24,11,9,5,explicit_title,facts_extracted,
dataset_13bcf2ae3f91ddfa7df1a888,2021,2020,2020,表4 2020年全国法院受理民事案件情况统计表,人民法院,civil_cases,件,中国法律年鉴2021（来自马克数据网）/表4 2020年全国法院受理民事案件情况统计表.xls,1,http://www.cnki.net/,fe73bf927417857dbdebaa56fb20045b217a42f94ee11867f1ebba1f0c292132,32,4,4,explicit_title,facts_extracted,
dataset_f8c11363f8577f9501fdff4e,2021,2020,2020,表4 2020年全国社会组织按登记机关分类,其他,other,个,中国法律年鉴2021（来自马克数据网）/表4 2020年全国社会组织按登记机关分类.xls,1,http://www.cnki.net/,7bd4ae8cfc8046b4def8bb677238c25d15ead0c2aa8b9c8058c78a0ddbc2b4de,10,4,4,explicit_title,facts_extracted,
dataset_26f7632d9347d0196d189369,2021,2020,2020,表4 行政复议机关情况统计表,行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表4 行政复议机关情况统计表.xls,1,http://www.cnki.net/,4a66142ab6beb2fd7791c4ddf9b8ef4974e30284acddbde5201b9c8fc6e88d2f,4,10,3,inferred_yearbook_minus_one,facts_extracted,
dataset_b390799e18faed1e54678956,2021,2020,2020,表5 2020年人民检察院侦查监督工作情况统计表,人民检察院,procuratorate,,中国法律年鉴2021（来自马克数据网）/表5 2020年人民检察院侦查监督工作情况统计表.xls,1,http://www.cnki.net/,df81607c8f7216404e4cc92373b35a66aa2e3e470fbe5c1b7865d2e02c75283b,11,5,5,explicit_title,facts_extracted,
dataset_92bdb6e2921e44f4357de4d7,2021,2020,2020,表5 2020年全国法院受理行政案件情况统计表,人民法院,administrative_cases,件,中国法律年鉴2021（来自马克数据网）/表5 2020年全国法院受理行政案件情况统计表.xls,1,http://www.cnki.net/,bccddddbe3c88ff1599d4ce1b583ac720ff8fb36cec5d00c7c1974d8712615d7,13,4,4,explicit_title,facts_extracted,
dataset_769aafe8695b1940fa1063a5,2021,2020,2020,表5 行政复议案件涉及的事项统计表(按数量降序排列),行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表5 行政复议案件涉及的事项统计表(按数量降序排列).xls,1,http://www.cnki.net/,f76fab4f40ab390f5863024ce46dbf66f3a962c4da896a36c64e74cee85ea52f,4,12,3,inferred_yearbook_minus_one,facts_extracted,
dataset_734f563c5279454047ebe804,2021,2020,2020,表6 2020年人民检察院刑事检察检察建议情况统计表,人民检察院,criminal_cases,,中国法律年鉴2021（来自马克数据网）/表6 2020年人民检察院刑事检察检察建议情况统计表.xls,1,http://www.cnki.net/,284cd2aa48ac9508698e84eb18935ecfa2fe85fc52de2e898ec20806a54df413,10,3,4,explicit_title,facts_extracted,
dataset_dae5fb69142455a907930329,2021,2020,2020,表6 2020年全国法院受理国家赔偿与司法救助案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表6 2020年全国法院受理国家赔偿与司法救助案件情况统计表.xls,1,http://www.cnki.net/,f92cd007eb32595d3a7a41d60bca34114ba3f77f40e0ff5df2fee0b3b687775f,19,4,4,explicit_title,facts_extracted,
dataset_1258dff3d04bc7e10f4866c4,2021,2020,2020,表6 行政复议案件涉及的领域统计表(按数量降序排列),行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表6 行政复议案件涉及的领域统计表(按数量降序排列).xls,1,http://www.cnki.net/,39de5754092d4d9175fb20af2d7bd6a94c837c241aa575590732f9148bbc5c2c,4,9,3,inferred_yearbook_minus_one,facts_extracted,
dataset_3e38ad5053ed856b31c29895,2021,2020,2020,表7 2020年人民检察院办理刑事抗诉案件情况统计表,人民检察院,criminal_cases,,中国法律年鉴2021（来自马克数据网）/表7 2020年人民检察院办理刑事抗诉案件情况统计表.xls,1,http://www.cnki.net/,71af95b62dd17c29a32aaff1533bfb2503b0fce30e2ba4c695de13b9af9c2128,9,11,5,explicit_title,facts_extracted,
dataset_9aed4059a4898eece3a96f5b,2021,2020,2020,表7 2020年全国法院受理区际司法协助案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表7 2020年全国法院受理区际司法协助案件情况统计表.xls,1,http://www.cnki.net/,b752ee5822ddb0ac53c0dca29f72eee66ae528e584c989cedf388ed1eadd5caf,9,4,4,explicit_title,facts_extracted,
dataset_e26584aeb8fa7304e133951b,2021,2020,2020,表7 行政复议案件审结情况统计表,行政复议机关,administrative_reconsideration,,中国法律年鉴2021（来自马克数据网）/表7 行政复议案件审结情况统计表.xls,1,http://www.cnki.net/,2013629cb6148b23f526cd62de2c23685736dd21bd577e229ab8de0b0c2cab45,5,11,4,inferred_yearbook_minus_one,facts_extracted,
dataset_0f5731e57fed74603a106add,2021,2020,2020,表8 2020年人民检察院审查起诉适用认罪认罚从宽案件统计表,人民检察院,procuratorate,,中国法律年鉴2021（来自马克数据网）/表8 2020年人民检察院审查起诉适用认罪认罚从宽案件统计表.xls,1,http://www.cnki.net/,16e053afa1cd68ff84189cc5ffa387ef9a555e8697fae7cbf761236cc2679aeb,12,11,4,explicit_title,facts_extracted,
dataset_1cf36342703a23a504c6d4f0,2021,2020,2020,表8 2020年全国法院受理国际司法协助案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表8 2020年全国法院受理国际司法协助案件情况统计表.xls,1,http://www.cnki.net/,e58ef456a46ae5d04253b848a4ac520f7d2a5add8cd55dbbf250746c56059fb8,9,4,4,explicit_title,facts_extracted,
dataset_0a5d8e000f471481d33d0c1e,2021,2020,2020,表8 省区市和兵团行政应诉案件情况统计表(按数量降序排列),行政机关,administrative_litigation_response,,中国法律年鉴2021（来自马克数据网）/表8 省区市和兵团行政应诉案件情况统计表(按数量降序排列).xls,1,http://www.cnki.net/,203512f872cfc3f255c237d1344f169c3b52c54f210bd98640851ee715109508,11,8,3,inferred_yearbook_minus_one,facts_extracted,
dataset_4c7bf95cc05d50fda242530d,2021,2020,2020,表9 2020年人民检察院对刑事执行检察工作情况统计表,人民检察院,criminal_cases,,中国法律年鉴2021（来自马克数据网）/表9 2020年人民检察院对刑事执行检察工作情况统计表.xls,1,http://www.cnki.net/,9691edc876f9ff3f2878fed079c601f656cee644130c4cb2ac6814c9e6560d68,10,10,5,explicit_title,facts_extracted,
dataset_de5b9a7653bcaba8d5a8dab6,2021,2020,2020,表9 2020年全国法院受理司法制裁案件情况统计表,人民法院,court_statistics,件,中国法律年鉴2021（来自马克数据网）/表9 2020年全国法院受理司法制裁案件情况统计表.xls,1,http://www.cnki.net/,e93cfc7ced84609e137e68a404445d0953046582f5a31b008c52c0fcd20f5ded,6,4,4,explicit_title,facts_extracted,
dataset_4a37c8e2abc0e3bb91231798,2021,2020,2020,表9 国务院部门行政应诉案件情况统计表(按数量降序排列),行政机关,administrative_litigation_response,,中国法律年鉴2021（来自马克数据网）/表9 国务院部门行政应诉案件情况统计表(按数量降序排列).xls,1,http://www.cnki.net/,18fe62c01b80eb723ca3573c13e77adc129d628727c354d9d1e4456b45ecf4af,14,8,3,inferred_yearbook_minus_one,facts_extracted,
